round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 99.74)","(1, 99.98)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.86)"
1,"(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 99.67)"
1,"(1, 99.98)","(1, 99.99)","(1, 98.75)","(1, 81.75)","(0, 73.03)","(1, 92.4)","(0, 62.22)","(1, 94.63)"
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 99.27)","(1, 99.66)","(1, 88.24)","(1, 69.71)","(0, 50.96)","(0, 71.08)","(0, 98.9)","(1, 99.93)"
1,"(1, 99.99)","(1, 99.99)","(1, 99.86)","(1, 99.98)","(0, 56.21)","(0, 75.8)","(0, 99.97)","(1, 73.09)"
1,"(1, 99.99)","(1, 99.96)","(1, 99.98)","(1, 99.93)","(1, 98.87)","(1, 99.66)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.99)","(1, 99.99)","(1, 99.98)","(1, 100.0)","(1, 99.98)","(1, 99.96)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 99.98)","(1, 99.99)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
1,"(1, 99.98)","(0, 99.97)","(1, 99.99)","(1, 99.98)","(1, 99.31)","(1, 99.98)","(1, 100.0)","(1, 99.95)"
1,"(0, 74.36)","(0, 85.95)","(1, 61.02)","(0, 98.18)","(0, 67.89)","(1, 71.44)","(1, 99.88)","(0, 98.69)"
1,"(1, 67.51)","(0, 49.79)","(1, 85.73)","(0, 76.87)","(1, 98.03)","(0, 90.3)","(0, 99.46)","(1, 99.78)"
1,"(0, 99.95)","(0, 99.98)","(0, 96.69)","(1, 50.0)","(1, 86.7)","(1, 99.98)","(1, 100.0)","(1, 99.99)"
0,,,,,,,,
1,"(1, 99.99)","(0, 100.0)","(0, 100.0)","(1, 100.0)","(0, 100.0)","(0, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
1,"(1, 62.23)","(1, 89.28)","(0, 89.24)","(1, 81.66)","(0, 49.9)","(0, 99.81)","(1, 94.36)","(1, 90.27)"
1,"(0, 96.69)","(0, 93.93)","(1, 99.33)","(0, 85.19)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 97.07)"
1,"(1, 100.0)","(1, 99.97)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
0,,,,,,,,
1,"(1, 85.03)","(1, 62.09)","(0, 83.79)","(1, 96.14)","(1, 74.08)","(1, 98.12)","(1, 99.84)","(1, 96.33)"
1,"(1, 99.99)","(1, 99.95)","(1, 99.88)","(1, 99.79)","(1, 99.26)","(1, 99.92)","(1, 99.98)","(1, 99.63)"
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
0,,,,,,,,
1,"(0, 98.9)","(0, 77.72)","(0, 75.24)","(1, 99.93)","(0, 62.08)","(0, 90.32)","(0, 88.07)","(1, 96.93)"
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)"
0,,,,,,,,
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 100.0)","(1, 98.53)"
1,"(1, 99.78)","(1, 99.99)","(1, 100.0)","(1, 99.98)","(1, 99.98)","(1, 100.0)","(1, 99.99)","(1, 99.98)"
0,,,,,,,,
1,"(1, 99.93)","(1, 99.99)","(1, 99.01)","(1, 99.79)","(1, 98.97)","(1, 91.39)","(1, 100.0)","(1, 99.65)"
0,,,,,,,,
1,"(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 100.0)","(1, 99.99)","(1, 99.99)","(1, 100.0)","(1, 99.99)"
0,,,,,,,,
0,,,,,,,,
1,"(1, 99.98)","(1, 99.98)","(1, 99.9)","(1, 99.97)","(1, 97.55)","(1, 99.9)","(1, 100.0)","(1, 99.43)"
