round_0,round_1,round_2,round_3,round_4,round_5,round_6,round_7,round_8,round_1_ans,round_1_conf,round_2_ans,round_2_conf,round_3_ans,round_3_conf,round_4_ans,round_4_conf,round_5_ans,round_5_conf,round_6_ans,round_6_conf,round_7_ans,round_7_conf,round_8_ans,round_8_conf
1,"(1, np.float64(100.0))","(1, np.float64(82.49))","(1, np.float64(79.72))","(1, np.float64(77.7))","(1, np.float64(80.76))","(1, np.float64(69.55))","(1, np.float64(77.71))","(1, np.float64(84.25))",1.0,100.0,1.0,82.49,1.0,79.72,1.0,77.7,1.0,80.76,1.0,69.55,1.0,77.71,1.0,84.25
1,"(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,99.99,1.0,99.99,1.0,99.99,1.0,99.99,1.0,99.99,1.0,99.99,1.0,100.0,1.0,99.99
1,"(1, np.float64(100.0))","(1, np.float64(99.84))","(1, np.float64(99.97))","(1, np.float64(100.0))","(1, np.float64(99.74))","(1, np.float64(99.12))","(1, np.float64(100.0))","(1, np.float64(99.8))",1.0,100.0,1.0,99.84,1.0,99.97,1.0,100.0,1.0,99.74,1.0,99.12,1.0,100.0,1.0,99.8
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.98))","(1, np.float64(99.84))","(1, np.float64(99.86))","(1, np.float64(99.32))","(1, np.float64(99.08))","(1, np.float64(99.2))","(1, np.float64(99.63))","(1, np.float64(99.16))",1.0,99.98,1.0,99.84,1.0,99.86,1.0,99.32,1.0,99.08,1.0,99.2,1.0,99.63,1.0,99.16
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(80.43))","(1, np.float64(83.66))","(1, np.float64(87.17))","(1, np.float64(84.05))","(1, np.float64(86.92))","(1, np.float64(88.74))",1.0,100.0,1.0,100.0,1.0,80.43,1.0,83.66,1.0,87.17,1.0,84.05,1.0,86.92,1.0,88.74
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.96))","(1, np.float64(96.23))","(1, np.float64(99.82))","(1, np.float64(99.93))","(1, np.float64(99.8))",1.0,100.0,1.0,99.99,1.0,99.99,1.0,99.96,1.0,96.23,1.0,99.82,1.0,99.93,1.0,99.8
1,"(1, np.float64(99.24))","(0, np.float64(94.27))","(1, np.float64(98.24))","(0, np.float64(98.9))","(1, np.float64(99.88))","(1, np.float64(98.49))","(1, np.float64(99.98))","(1, np.float64(99.84))",1.0,99.24,0.0,94.27,1.0,98.24,0.0,98.9,1.0,99.88,1.0,98.49,1.0,99.98,1.0,99.84
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(99.98))","(1, np.float64(99.89))","(1, np.float64(99.86))","(1, np.float64(99.99))","(1, np.float64(100.0))",1.0,100.0,1.0,99.99,1.0,100.0,1.0,99.98,1.0,99.89,1.0,99.86,1.0,99.99,1.0,100.0
1,"(1, np.float64(99.97))","(1, np.float64(99.94))","(1, np.float64(99.92))","(1, np.float64(99.77))","(1, np.float64(99.29))","(0, np.float64(99.16))","(0, np.float64(99.77))","(1, np.float64(99.99))",1.0,99.97,1.0,99.94,1.0,99.92,1.0,99.77,1.0,99.29,0.0,99.16,0.0,99.77,1.0,99.99
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.98))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.98,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.98))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.98
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(99.96))","(1, np.float64(99.21))","(1, np.float64(99.98))","(1, np.float64(99.7))","(1, np.float64(98.41))","(1, np.float64(99.38))","(1, np.float64(99.93))",1.0,100.0,1.0,99.96,1.0,99.21,1.0,99.98,1.0,99.7,1.0,98.41,1.0,99.38,1.0,99.93
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.93))","(1, np.float64(99.93))","(1, np.float64(97.95))","(1, np.float64(83.57))","(1, np.float64(81.5))","(1, np.float64(86.29))",1.0,100.0,1.0,100.0,1.0,99.93,1.0,99.93,1.0,97.95,1.0,83.57,1.0,81.5,1.0,86.29
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99
1,"(1, np.float64(99.99))","(1, np.float64(99.98))","(1, np.float64(99.77))","(1, np.float64(99.05))","(1, np.float64(97.67))","(0, np.float64(98.36))","(0, np.float64(99.92))","(0, np.float64(98.7))",1.0,99.99,1.0,99.98,1.0,99.77,1.0,99.05,1.0,97.67,0.0,98.36,0.0,99.92,0.0,98.7
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(73.78))","(1, np.float64(79.83))","(1, np.float64(75.73))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,73.78,1.0,79.83,1.0,75.73
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(81.05))","(1, np.float64(83.22))","(1, np.float64(80.63))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,81.05,1.0,83.22,1.0,80.63
1,"(1, np.float64(100.0))","(1, np.float64(98.68))","(1, np.float64(99.67))","(1, np.float64(98.67))","(1, np.float64(73.6))","(1, np.float64(81.5))","(1, np.float64(78.54))","(1, np.float64(79.33))",1.0,100.0,1.0,98.68,1.0,99.67,1.0,98.67,1.0,73.6,1.0,81.5,1.0,78.54,1.0,79.33
1,"(1, np.float64(99.96))","(1, np.float64(99.97))","(1, np.float64(99.96))","(1, np.float64(97.4))","(1, np.float64(93.51))","(1, np.float64(98.42))","(1, np.float64(99.8))","(1, np.float64(99.57))",1.0,99.96,1.0,99.97,1.0,99.96,1.0,97.4,1.0,93.51,1.0,98.42,1.0,99.8,1.0,99.57
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(98.49))","(1, np.float64(99.49))","(1, np.float64(96.34))","(1, np.float64(96.5))","(1, np.float64(96.01))","(1, np.float64(96.47))","(1, np.float64(97.57))","(1, np.float64(94.14))",0.0,98.49,1.0,99.49,1.0,96.34,1.0,96.5,1.0,96.01,1.0,96.47,1.0,97.57,1.0,94.14
1,"(0, np.float64(91.32))","(0, np.float64(98.24))","(0, np.float64(89.46))","(0, np.float64(95.53))","(0, np.float64(96.99))","(0, np.float64(92.81))","(0, np.float64(78.24))","(0, np.float64(65.28))",0.0,91.32,0.0,98.24,0.0,89.46,0.0,95.53,0.0,96.99,0.0,92.81,0.0,78.24,0.0,65.28
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.93))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,99.99,1.0,99.93,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(99.94))","(1, np.float64(99.09))","(1, np.float64(99.99))","(1, np.float64(99.97))","(1, np.float64(98.85))","(1, np.float64(100.0))","(1, np.float64(99.92))",1.0,99.99,1.0,99.94,1.0,99.09,1.0,99.99,1.0,99.97,1.0,98.85,1.0,100.0,1.0,99.92
1,"(0, np.float64(96.96))","(1, np.float64(98.55))","(1, np.float64(98.19))","(0, np.float64(99.29))","(1, np.float64(99.9))","(1, np.float64(97.69))","(1, np.float64(95.67))","(1, np.float64(98.65))",0.0,96.96,1.0,98.55,1.0,98.19,0.0,99.29,1.0,99.9,1.0,97.69,1.0,95.67,1.0,98.65
1,"(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.85))","(1, np.float64(99.91))","(1, np.float64(99.98))","(1, np.float64(99.74))",1.0,100.0,1.0,99.99,1.0,99.99,1.0,99.99,1.0,99.85,1.0,99.91,1.0,99.98,1.0,99.74
1,"(0, np.float64(95.78))","(0, np.float64(99.76))","(0, np.float64(96.18))","(1, np.float64(96.89))","(0, np.float64(99.44))","(0, np.float64(99.52))","(0, np.float64(99.69))","(0, np.float64(97.36))",0.0,95.78,0.0,99.76,0.0,96.18,1.0,96.89,0.0,99.44,0.0,99.52,0.0,99.69,0.0,97.36
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(90.88))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,90.88
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(95.83))","(1, np.float64(99.57))","(0, np.float64(94.72))","(1, np.float64(99.97))","(1, np.float64(96.29))","(1, np.float64(97.73))","(1, np.float64(99.9))","(1, np.float64(99.57))",0.0,95.83,1.0,99.57,0.0,94.72,1.0,99.97,1.0,96.29,1.0,97.73,1.0,99.9,1.0,99.57
1,"(1, np.float64(99.98))","(1, np.float64(83.5))","(1, np.float64(82.35))","(1, np.float64(83.43))","(1, np.float64(84.49))","(1, np.float64(82.65))","(1, np.float64(85.88))","(1, np.float64(84.6))",1.0,99.98,1.0,83.5,1.0,82.35,1.0,83.43,1.0,84.49,1.0,82.65,1.0,85.88,1.0,84.6
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.96))","(1, np.float64(99.52))","(1, np.float64(99.87))","(1, np.float64(99.17))","(1, np.float64(99.89))","(1, np.float64(100.0))","(1, np.float64(99.99))",1.0,100.0,1.0,99.96,1.0,99.52,1.0,99.87,1.0,99.17,1.0,99.89,1.0,100.0,1.0,99.99
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(99.01))","(1, np.float64(99.16))","(0, np.float64(97.5))","(1, np.float64(99.68))","(1, np.float64(95.68))","(1, np.float64(99.84))","(1, np.float64(100.0))","(1, np.float64(99.75))",0.0,99.01,1.0,99.16,0.0,97.5,1.0,99.68,1.0,95.68,1.0,99.84,1.0,100.0,1.0,99.75
1,"(1, np.float64(99.53))","(1, np.float64(99.82))","(1, np.float64(99.77))","(1, np.float64(97.18))","(1, np.float64(97.06))","(1, np.float64(99.85))","(1, np.float64(100.0))","(1, np.float64(99.98))",1.0,99.53,1.0,99.82,1.0,99.77,1.0,97.18,1.0,97.06,1.0,99.85,1.0,100.0,1.0,99.98
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.95))","(1, np.float64(99.96))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.95,1.0,99.96,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.93))","(1, np.float64(99.86))","(1, np.float64(99.94))","(1, np.float64(99.91))","(1, np.float64(99.86))","(1, np.float64(99.37))","(1, np.float64(99.86))","(1, np.float64(99.93))",1.0,99.93,1.0,99.86,1.0,99.94,1.0,99.91,1.0,99.86,1.0,99.37,1.0,99.86,1.0,99.93
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(78.77))","(1, np.float64(79.13))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,78.77,1.0,79.13
1,"(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.52))","(1, np.float64(99.94))","(1, np.float64(99.91))","(1, np.float64(98.17))","(1, np.float64(100.0))","(1, np.float64(99.23))",1.0,99.99,1.0,99.99,1.0,99.52,1.0,99.94,1.0,99.91,1.0,98.17,1.0,100.0,1.0,99.23
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.98))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.98
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.98))","(1, np.float64(99.99))","(1, np.float64(99.46))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.98,1.0,99.99,1.0,99.46
1,"(1, np.float64(100.0))","(1, np.float64(96.83))","(1, np.float64(99.34))","(1, np.float64(99.34))","(1, np.float64(99.48))","(1, np.float64(98.95))","(1, np.float64(99.93))","(1, np.float64(99.16))",1.0,100.0,1.0,96.83,1.0,99.34,1.0,99.34,1.0,99.48,1.0,98.95,1.0,99.93,1.0,99.16
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(80.46))","(1, np.float64(78.59))","(1, np.float64(85.61))","(1, np.float64(89.96))","(1, np.float64(83.17))","(1, np.float64(88.73))","(1, np.float64(82.29))",1.0,100.0,1.0,80.46,1.0,78.59,1.0,85.61,1.0,89.96,1.0,83.17,1.0,88.73,1.0,82.29
1,"(1, np.float64(100.0))","(1, np.float64(99.23))","(1, np.float64(83.52))","(1, np.float64(77.82))","(1, np.float64(81.28))","(1, np.float64(81.01))","(1, np.float64(90.71))","(1, np.float64(84.32))",1.0,100.0,1.0,99.23,1.0,83.52,1.0,77.82,1.0,81.28,1.0,81.01,1.0,90.71,1.0,84.32
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(99.99))","(1, np.float64(99.94))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(99.99))",1.0,99.99,1.0,99.94,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.99,1.0,99.99
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.44))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.44,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(87.97))","(1, np.float64(87.5))","(1, np.float64(87.57))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,87.97,1.0,87.5,1.0,87.57
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.89))","(1, np.float64(100.0))","(1, np.float64(99.77))","(1, np.float64(100.0))","(1, np.float64(99.98))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.89,1.0,100.0,1.0,99.77,1.0,100.0,1.0,99.98
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(99.91))","(1, np.float64(99.88))","(1, np.float64(99.85))","(1, np.float64(99.46))","(1, np.float64(98.7))","(1, np.float64(98.92))","(1, np.float64(99.73))","(1, np.float64(99.7))",1.0,99.91,1.0,99.88,1.0,99.85,1.0,99.46,1.0,98.7,1.0,98.92,1.0,99.73,1.0,99.7
1,"(1, np.float64(99.44))","(1, np.float64(99.76))","(1, np.float64(99.28))","(1, np.float64(96.18))","(0, np.float64(96.12))","(1, np.float64(99.79))","(1, np.float64(99.97))","(1, np.float64(99.79))",1.0,99.44,1.0,99.76,1.0,99.28,1.0,96.18,0.0,96.12,1.0,99.79,1.0,99.97,1.0,99.79
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.99))","(1, np.float64(76.21))","(1, np.float64(82.07))","(1, np.float64(80.69))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,99.99,1.0,99.99,1.0,76.21,1.0,82.07,1.0,80.69
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(99.94))","(1, np.float64(99.3))","(1, np.float64(98.94))","(1, np.float64(95.3))","(0, np.float64(95.73))","(1, np.float64(96.49))","(1, np.float64(99.16))",1.0,100.0,1.0,99.94,1.0,99.3,1.0,98.94,1.0,95.3,0.0,95.73,1.0,96.49,1.0,99.16
1,"(1, np.float64(99.98))","(1, np.float64(100.0))","(1, np.float64(99.99))","(1, np.float64(99.93))","(1, np.float64(99.8))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,99.98,1.0,100.0,1.0,99.99,1.0,99.93,1.0,99.8,1.0,100.0,1.0,100.0,1.0,100.0
1,"(0, np.float64(94.78))","(0, np.float64(99.23))","(1, np.float64(97.53))","(0, np.float64(98.02))","(1, np.float64(97.53))","(1, np.float64(100.0))","(1, np.float64(98.24))","(1, np.float64(96.58))",0.0,94.78,0.0,99.23,1.0,97.53,0.0,98.02,1.0,97.53,1.0,100.0,1.0,98.24,1.0,96.58
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
0,,,,,,,,,,,,,,,,,,,,,,,,
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0
1,"(1, np.float64(100.0))","(1, np.float64(99.96))","(1, np.float64(99.9))","(1, np.float64(99.98))","(1, np.float64(99.56))","(1, np.float64(99.09))","(1, np.float64(99.79))","(1, np.float64(99.73))",1.0,100.0,1.0,99.96,1.0,99.9,1.0,99.98,1.0,99.56,1.0,99.09,1.0,99.79,1.0,99.73
1,"(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(100.0))","(1, np.float64(81.07))","(1, np.float64(87.62))","(1, np.float64(84.07))","(1, np.float64(84.13))",1.0,100.0,1.0,100.0,1.0,100.0,1.0,100.0,1.0,81.07,1.0,87.62,1.0,84.07,1.0,84.13
